image_id,preprocess_ms,network_delay_ms,queue_wait_ms,inference_latency_ms,total_latency_ms
20260501_201341_img_0001,387.192,58.9064359664917,0.0,161.64708137512199,607.7455173416137
20260501_201341_img_0002,147.234,48.836231231689396,0.0,89.2567634582519,285.32699468994133
20260501_201341_img_0003,140.644,32.5915813446044,0.0,104.6900749206543,277.9256562652587
20260501_201341_img_0004,134.544,22.4466323852539,0.0,84.8052501678466,241.7958825531005
20260501_201341_img_0005,140.398,60.3601932525634,0.0,102.0793914794921,302.83758473205546
20260501_201341_img_0006,142.886,41.074752807617095,0.961,99.672794342041,283.63354714965806
20260501_201341_img_0007,144.185,44.6841716766357,0.0,92.1652317047119,281.0344033813476
20260501_201341_img_0008,145.625,42.7753925323486,0.0,102.508544921875,290.90893745422363
20260501_201341_img_0009,143.185,47.7403402328491,0.0,82.301378250122,273.22671848297114
20260501_201341_img_0010,141.513,29.078722000122,0.728,100.6057262420654,271.1974482421874
20260501_201341_img_0011,141.614,32.5946807861328,0.0,105.5011749267578,279.7098557128906
20260501_201341_img_0012,133.889,26.330828666687,0.0,99.5757579803466,259.7955866470336
20260501_201341_img_0013,135.656,32.039403915405195,0.0,98.4084606170654,266.1038645324706
20260501_201341_img_0014,113.12,30.0530195236206,2.015,98.9086627960205,242.0816823196411
20260501_201341_img_0015,115.054,20.7158327102661,0.0,103.1687259674072,238.9385586776733
20260501_201341_img_0016,113.766,25.784969329833903,1.001,92.4892425537109,232.0402118835448
20260501_201341_img_0017,111.809,40.601730346679595,0.0,102.9179096221923,255.3286399688719
20260501_201341_img_0018,111.565,19.879341125488203,0.0,93.2393074035644,224.6836485290526
20260501_201341_img_0019,114.557,26.709556579589798,0.0,90.7573699951171,232.0239265747069
20260501_201341_img_0020,113.813,30.0341844558715,0.0,94.1894054412841,238.03658989715558
20260501_201341_img_0021,111.904,19.4704532623291,0.0,108.450174331665,239.82462759399408
20260501_201341_img_0022,113.754,28.673052787780698,2.01,106.8441867828369,249.27123957061758
20260501_201341_img_0023,112.671,24.3481397628784,0.0,91.1388397216796,228.157979484558
20260501_201341_img_0024,112.133,32.8320264816284,0.0,99.9782085418701,244.94323502349852
20260501_201341_img_0025,113.016,23.293137550354,0.961,101.593017578125,237.90215512847902
20260501_201341_img_0026,111.756,26.3770818710327,0.0,89.7698402404785,227.9029221115112
20260501_201341_img_0027,114.488,25.2329111099243,0.0,102.4620532989502,242.1829644088745
20260501_201341_img_0028,211.46,43.6170101165771,0.0,96.3525772094726,351.4295873260497
20260501_201341_img_0029,173.315,37.6620292663574,0.0,121.97303771972649,332.9500669860839
20260501_201341_img_0030,192.256,39.1180515289306,0.0,105.8728694915771,337.24692102050767
20260501_201341_img_0031,193.245,30.4443836212158,0.0,121.8941211700439,345.5835047912597
20260501_201341_img_0032,194.633,38.782000541687,0.0,91.3825035095214,324.7975040512084
20260501_201341_img_0033,194.07,41.1834716796875,0.0,109.6968650817871,344.9503367614746
20260501_201341_img_0034,188.327,28.4836292266845,2.01,92.524766921997,309.3353961486815
20260501_201341_img_0035,194.462,38.3583307266235,0.0,107.0942878723144,339.91461859893786
20260501_201341_img_0036,193.197,33.879280090331996,0.0,109.2944145202636,336.3706946105956
20260501_201341_img_0037,198.794,56.2329292297363,0.0,105.0987243652343,360.1256535949706
20260501_201341_img_0038,194.872,35.9312295913696,0.0,104.1853427886962,334.9885723800658
20260501_201341_img_0039,196.097,40.205121040344196,1.543,88.5829925537109,324.8851135940551
20260501_201341_img_0040,194.997,54.6756982803344,0.964,96.7345237731933,346.40722205352773
20260501_201341_img_0041,198.167,57.3272705078125,0.0,124.1123676300048,379.6066381378173
20260501_201341_img_0042,184.801,34.6003770828247,15.865,99.8787879943847,319.2801650772094
20260501_201341_img_0043,194.655,50.362229347229,0.946,96.2741374969482,341.2913668441772
20260501_201341_img_0044,190.118,36.4574193954467,0.0,92.4410820007324,319.0165013961791
20260501_201341_img_0045,193.047,30.717730522155698,0.0,92.7252769470214,316.4900074691771
20260501_201341_img_0046,198.877,47.258973121642995,0.0,97.0268249511718,343.1627980728148
20260501_201341_img_0047,217.238,38.8615131378173,0.0,112.2410297393798,368.3405428771971
20260501_201341_img_0048,193.504,34.5245599746704,0.959,99.2424488067627,327.2710087814331
20260501_201341_img_0049,192.737,36.4528894424438,0.0,105.7941913604736,334.9840808029174
20260501_201341_img_0050,189.639,39.0043258666992,0.933,95.8430767059326,324.48640257263185
20260501_201341_img_0051,194.743,39.820909500122,0.0,103.17659378051749,337.7405032806395
20260501_201341_img_0052,191.839,32.1264266967773,1.01,98.7167358398437,322.682162536621
20260501_201341_img_0053,194.384,40.2405261993408,0.0,109.68971252441399,344.3142387237548
20260501_201341_img_0054,194.835,38.3915901184082,0.0,126.4991760253906,359.7257661437988
20260501_201341_img_0055,137.124,32.5945615768432,0.0,104.2766571044921,273.9952186813353
20260501_201341_img_0056,120.188,25.293231010437,0.0,95.96109390258779,241.44232491302478
20260501_201341_img_0057,123.671,26.1403322219848,0.0,86.4148139953613,236.22614621734613
20260501_201341_img_0058,122.206,26.145577430725,1.006,88.1450176239013,236.4965950546263
20260501_201341_img_0059,123.762,39.1681194305419,0.0,106.3294410705566,269.25956050109846
20260501_201341_img_0060,116.581,22.741436958312903,0.0,93.7690734863281,233.09151044464102
20260501_201341_img_0061,120.331,56.8159818649292,0.0,105.1912307739257,282.3382126388549
20260501_201341_img_0062,98.309,28.310894966125403,1.012,88.2203578948974,214.8402528610228
20260501_201341_img_0063,95.714,23.1490135192871,0.0,99.2457866668701,218.1088001861572
20260501_201341_img_0064,95.044,27.3407697677612,0.0,102.5114059448242,224.89617571258538
20260501_201341_img_0065,96.171,26.3720750808715,0.0,94.0589904785156,216.60206555938709
20260501_201341_img_0066,95.765,31.0108661651611,0.0,101.6647815704345,228.44064773559558
20260501_201341_img_0067,96.515,24.0619182586669,1.0,95.7944393157959,216.37135757446282
20260501_201341_img_0068,115.258,31.7144393920898,2.007,97.4130630493164,244.38550244140617
20260501_201341_img_0069,116.266,35.064697265625,0.0,103.060245513916,254.39094277954104
20260501_201341_img_0070,117.249,36.4621877670288,0.0,98.3076095581054,252.0187973251342
20260501_201341_img_0071,119.574,38.380622863769496,0.0,109.7853183746337,267.7399412384032
20260501_201341_img_0072,119.192,36.9272232055664,0.0,90.7247066497802,246.84392985534657
20260501_201341_img_0073,117.757,26.8478393554687,0.0,101.35841369628899,245.9632530517577
20260501_201341_img_0074,116.763,51.2876510620117,0.0,99.9956130981445,268.04626416015617
20260501_201341_img_0075,114.392,20.0335979461669,1.013,91.461181640625,225.8867795867919
20260501_201341_img_0076,112.458,25.241732597351,2.013,93.3723449707031,231.0720775680541
20260501_201341_img_0077,111.987,19.6882486343383,0.0,88.4459018707275,220.1211505050658
20260501_201341_img_0078,113.42,24.991989135742102,0.0,99.4188785552978,237.83086769103988
20260501_201341_img_0079,112.746,27.408838272094698,0.0,94.2420959472656,234.39693421936028
20260501_201341_img_0080,111.244,16.0348415374755,0.0,91.1967754364013,218.4756169738768
20260501_201341_img_0081,120.542,27.9719829559326,0.0,88.2165431976318,236.7305261535644
20260501_201341_img_0082,189.164,46.2052822113037,2.015,93.2807922363281,328.65007444763177
20260501_201341_img_0083,206.962,55.2997589111328,0.0,120.2373504638671,382.4991093749999
20260501_201341_img_0084,199.643,36.083698272705,0.0,98.1698036193847,333.8965018920897
20260501_201341_img_0085,208.461,52.908182144164996,2.013,98.7122058868408,360.0813880310058
20260501_201341_img_0086,214.558,49.8669147491455,0.0,95.3574180603027,359.78233280944823
20260501_201341_img_0087,207.325,48.2110977172851,0.0,109.6129417419433,365.1490394592284
20260501_201341_img_0088,204.732,72.4551677703857,0.0,98.8819599151611,376.06912768554685
20260501_201341_img_0089,118.776,37.1681451797485,0.0,95.4477787017822,251.39192388153072
20260501_201341_img_0090,98.755,34.8948240280151,0.0,91.50338172912589,225.153205757141
20260501_201341_img_0091,99.84,48.4923124313354,0.0,92.40603446960439,240.7383469009398
20260501_201341_img_0092,100.472,34.1747999191284,0.0,92.7619934082031,227.40879332733147
20260501_201341_img_0093,96.409,24.7026681900024,0.0,121.6847896575927,242.7964578475951
20260501_201341_img_0094,96.548,31.819701194763102,0.0,93.5578346252441,221.9255358200072
20260501_201341_img_0095,98.156,26.7641544342041,0.0,93.5456752777099,218.465829711914
20260501_201341_img_0096,97.698,33.744096755981396,0.0,89.9019241333007,221.3440208892821
20260501_201341_img_0097,101.784,32.2610139846801,0.999,96.2331295013427,230.27814348602283
20260501_201341_img_0098,99.712,26.5305042266845,0.0,98.4597206115722,224.7022248382567
20260501_201341_img_0099,101.314,33.4483385086059,0.0,91.6113853454589,226.3737238540648
20260501_201341_img_0100,121.172,23.6201286315917,0.0,118.2954311370849,263.0875597686766
20260501_201341_img_0101,119.908,25.8209705352783,0.0,99.6265411376953,245.3555116729736
20260501_201341_img_0102,117.408,29.096126556396403,0.0,95.1471328735351,241.65125942993149
20260501_201341_img_0103,118.471,22.6504802703857,0.0,89.0653133392334,230.1867936096191
20260501_201341_img_0104,114.6,23.684382438659597,0.0,89.1835689544677,227.4679513931273
20260501_201341_img_0105,124.342,36.3608598709106,2.009,94.5122241973877,255.21508406829827
20260501_201341_img_0106,123.804,30.4228067398071,0.0,100.5713939666748,254.7982007064819
20260501_201341_img_0107,124.384,28.8678407669067,0.0,94.4938659667968,247.7457067337035
20260501_201341_img_0108,128.439,44.261693954467695,0.0,97.9869365692138,270.6876305236815
20260501_201341_img_0109,127.263,44.2391633987426,0.0,95.6494808197021,267.15164421844474
20260501_201341_img_0110,130.227,36.8690490722656,0.0,94.6834087371826,261.7794578094482
20260501_201341_img_0111,131.172,47.4622249603271,0.0,127.7773380279541,306.41156298828116
20260501_201341_img_0112,129.401,44.2034006118774,2.006,88.9999866485595,262.6043872604369
20260501_201341_img_0113,114.915,29.0188789367675,0.0,89.97774124145499,233.9116201782225
20260501_201341_img_0114,124.263,32.4304103851318,0.0,94.8822498321533,251.5756602172851
20260501_201341_img_0115,122.805,31.9567918777465,0.0,112.07437515258779,266.8361670303343
20260501_201341_img_0116,122.841,26.540875434875403,0.0,93.6181545257568,243.0000299606322
20260501_201341_img_0117,122.635,32.4335098266601,0.0,90.9230709075927,245.9915807342528
20260501_201341_img_0118,121.637,27.1873474121093,1.015,102.7553081512451,251.5796555633544
20260501_201341_img_0119,123.452,25.325417518615698,1.002,88.42325210571279,237.2006696243285
20260501_201341_img_0120,123.59,36.5881919860839,0.991,108.9580059051513,269.13619789123516
20260501_201341_img_0121,125.159,59.5767498016357,0.955,94.653844833374,279.3895946350097
20260501_201341_img_0122,120.305,23.7272977828979,0.0,99.5590686798095,243.5913664627074
20260501_201341_img_0123,120.19,27.3295640945434,0.0,96.0226058959961,243.5421699905395
20260501_201341_img_0124,120.383,64.7659301757812,0.0,90.6825065612793,275.83143673706047
20260501_201341_img_0125,122.369,42.5039529800415,0.0,111.0453605651855,275.91831354522697
20260501_201341_img_0126,127.48,37.1797084808349,0.0,96.8084335327148,261.4681420135497
20260501_201341_img_0127,125.168,81.4329385757446,0.0,118.4837818145752,325.08472039031983
20260501_201341_img_0128,123.149,34.0585708618164,0.0,96.3304042816162,253.5379751434326
20260501_201341_img_0129,125.024,41.6234731674194,0.0,94.5532321929931,261.2007053604125
20260501_201341_img_0130,130.094,38.5006666183471,0.0,109.546422958374,278.1410895767211
20260501_201341_img_0131,129.321,38.0698442459106,0.0,95.2527523040771,262.6435965499877
20260501_201341_img_0132,133.6,61.7705583572387,0.0,101.710557937622,297.0811162948607
20260501_201341_img_0133,131.771,39.2036437988281,0.0,96.4941978454589,267.46884164428695
20260501_201341_img_0134,129.401,48.255443572998,0.0,94.0968990325927,271.7533426055907
20260501_201341_img_0135,123.453,32.3185920715332,0.0,100.6958484649658,256.467440536499
20260501_201341_img_0136,117.715,24.408817291259698,0.0,88.1950855255127,230.31890281677238
20260501_201341_img_0137,120.641,28.3844470977783,0.0,107.0783138275146,256.10376092529293
20260501_201341_img_0138,122.621,27.014136314392,0.0,91.3124084472656,240.94754476165758
20260501_201341_img_0139,125.06,33.3101749420166,0.0,90.8269882202148,249.1971631622314
20260501_201341_img_0140,123.363,28.103113174438402,0.0,95.9706306457519,247.43674382019032
20260501_201341_img_0141,115.964,21.8650102615356,0.0,86.8043899536132,224.6334002151488
20260501_201341_img_0142,118.349,28.0753374099731,0.0,122.2255229949951,268.6498604049682
20260501_201341_img_0143,118.615,21.734356880187903,0.0,98.1924533843994,238.5418102645873
20260501_201341_img_0144,121.028,28.5747051239013,0.0,84.6049785614013,234.20768368530258
20260501_201341_img_0145,119.562,27.304649353027298,0.0,94.5174694061279,241.3841187591552
20260501_201341_img_0146,115.486,25.1729488372802,0.963,88.3183479309082,228.9772967681884
20260501_201341_img_0147,115.097,22.798895835876397,0.0,93.8835144042968,231.7794102401732
20260501_201341_img_0148,119.154,29.3452739715576,11.674,93.3732986450195,241.8725726165771
20260501_201341_img_0149,115.907,28.9908647537231,0.0,102.9763221740722,247.87418692779528
20260501_201341_img_0150,114.531,25.6690979003906,2.011,99.9739170074462,240.1740149078368
20260501_201341_img_0151,123.022,43.326616287231396,0.0,104.3226718902587,270.6712881774901
20260501_201341_img_0152,120.667,28.439521789550703,1.0,85.8404636383056,234.9469854278563
20260501_201341_img_0153,127.737,50.6447553634643,0.0,97.252607345581,275.63436270904526
20260501_201341_img_0154,124.758,26.9064903259277,0.0,96.9462394714355,248.6107297973632
20260501_201341_img_0155,119.697,25.4219770431518,0.0,105.75747489929189,250.87645194244368
