image_id,preprocess_ms,network_delay_ms,queue_wait_ms,inference_latency_ms,total_latency_ms
20260501_201939_img_0001,403.847,95.6087112426757,0.0,179.0566444396972,678.5123556823729
20260501_201939_img_0002,148.481,61.7074966430664,0.0,99.5652675628662,309.7537642059326
20260501_201939_img_0003,141.608,46.0532903671264,0.0,88.7115001678466,276.372790534973
20260501_201939_img_0004,140.345,20.9865570068359,0.0,91.5603637695312,252.8919207763671
20260501_201939_img_0005,143.6,30.0383567810058,0.0,94.6400165557861,268.2783733367919
20260501_201939_img_0006,144.27,25.128722190856898,0.0,91.0830497741699,260.48177196502684
20260501_201939_img_0007,144.1,31.2893390655517,0.959,86.5623950958252,261.95173416137686
20260501_201939_img_0008,145.358,46.0704565048217,0.0,88.9258384704589,280.3542949752806
20260501_201939_img_0009,143.684,31.767368316650302,0.0,88.6614322662353,264.1128005828856
20260501_201939_img_0010,139.339,24.213194847106898,0.0,89.1261100769043,252.6783049240112
20260501_201939_img_0011,141.944,99.6400117874145,1.007,101.4375686645507,343.0215804519652
20260501_201939_img_0012,134.74,25.0593423843383,0.0,98.3078479766845,258.10719036102284
20260501_201939_img_0013,136.469,18.3566808700561,2.007,79.8900127410888,234.7156936111449
20260501_201939_img_0014,111.945,18.564224243164,0.0,96.25101089477529,226.76023513793928
20260501_201939_img_0015,112.061,20.280122756958,0.0,100.0139713287353,232.3550940856933
20260501_201939_img_0016,111.368,20.135164260864197,0.0,99.7393131256103,231.2424773864745
20260501_201939_img_0017,111.369,23.559689521789497,0.0,94.67744827270499,229.6061377944945
20260501_201939_img_0018,110.336,16.3257122039794,0.0,95.11995315551749,221.7816653594969
20260501_201939_img_0019,113.698,20.776510238647397,0.0,90.6004905700683,225.07500080871569
20260501_201939_img_0020,112.505,17.0621871948242,0.0,92.4735069274902,222.0406941223144
20260501_201939_img_0021,111.597,20.871639251708903,0.0,94.0289497375488,226.49758898925768
20260501_201939_img_0022,113.198,23.855447769165,0.0,89.8644924163818,226.9179401855468
20260501_201939_img_0023,112.627,25.159239768981898,0.0,100.8908748626709,238.67711463165278
20260501_201939_img_0024,112.358,17.5235271453857,0.0,91.7527675628662,221.6342947082519
20260501_201939_img_0025,112.802,33.153295516967695,2.008,105.4143905639648,251.36968608093252
20260501_201939_img_0026,112.915,28.5396575927734,0.0,110.3658676147461,251.8205252075195
20260501_201939_img_0027,114.728,24.355411529540998,0.0,105.7815551757812,244.86496670532216
20260501_201939_img_0028,210.828,35.6637239456176,2.018,96.0299968719482,342.5217208175658
20260501_201939_img_0029,173.519,29.2061567306518,0.0,106.9262027740478,309.6513595046996
20260501_201939_img_0030,194.089,39.2062664031982,0.0,99.11990165710439,332.41516806030256
20260501_201939_img_0031,192.572,52.2799491882324,0.0,113.9507293701171,358.8026785583495
20260501_201939_img_0032,195.805,43.1699752807617,0.957,102.4167537689209,341.39172904968257
20260501_201939_img_0033,195.863,43.1330204010009,2.014,105.9768199920654,344.9728403930663
20260501_201939_img_0034,192.238,37.755012512206996,0.0,118.1609630584716,348.1539755706786
20260501_201939_img_0035,192.051,66.6301250457763,1.047,107.2897911071777,365.970916152954
20260501_201939_img_0036,190.272,35.5199575424194,0.0,117.0377731323242,342.8297306747436
20260501_201939_img_0037,196.068,80.7691812515258,0.959,96.7636108398437,373.6007920913695
20260501_201939_img_0038,193.257,52.1290302276611,0.0,93.5626029968261,338.9486332244872
20260501_201939_img_0039,193.161,52.4168014526367,0.0,108.36219787597649,353.9399993286132
20260501_201939_img_0040,197.126,38.6744737625122,0.0,111.0994815826416,346.8999553451538
20260501_201939_img_0041,198.549,93.6602354049682,0.0,109.7314357757568,401.94067118072496
20260501_201939_img_0042,188.569,38.5012626647949,0.0,104.3426990509033,331.4129617156982
20260501_201939_img_0043,195.799,51.9930124282836,0.0,95.1936244964599,342.9856369247435
20260501_201939_img_0044,190.98,36.5530252456665,0.0,109.4539165496826,336.9869417953491
20260501_201939_img_0045,196.139,33.049583435058494,0.0,111.5033626556396,340.69194609069814
20260501_201939_img_0046,197.926,40.7474040985107,0.0,94.1073894500732,332.7807935485839
20260501_201939_img_0047,198.371,37.1614694595336,0.0,99.0853309631347,334.6178004226683
