image_id,preprocess_ms,network_delay_ms,queue_wait_ms,inference_latency_ms,total_latency_ms
20260501_200755_img_0001,404.215,95.7694053649902,0.0,171.8702316284179,671.8546369934081
20260501_200755_img_0002,145.694,45.1321601867675,0.0,91.8865203857421,282.7126805725096
20260501_200755_img_0003,141.861,26.2202024459838,0.0,94.26307678222649,262.34427922821027
20260501_200755_img_0004,135.333,24.6477127075195,0.0,79.8115730285644,239.7922857360839
20260501_200755_img_0005,143.181,36.6274118423461,0.0,99.5182991027832,279.3267109451293
20260501_200755_img_0006,143.45,33.007264137267995,0.0,93.12105178832999,269.57831592559796
20260501_200755_img_0007,145.643,33.564805984497,0.0,90.4402732849121,269.6480792694091
20260501_200755_img_0008,145.206,33.866167068481396,0.0,89.18190002441399,268.2540670928954
20260501_200755_img_0009,143.931,38.5929346084594,0.0,100.9390354156494,283.4629700241088
20260501_200755_img_0010,138.758,31.494498252868596,0.0,107.1500778198242,277.4025760726928
20260501_200755_img_0011,141.895,30.3318500518798,0.0,92.2696590423584,264.4965090942382
20260501_200755_img_0012,133.903,21.1211442947387,0.0,88.9716148376464,243.9957591323851
20260501_200755_img_0013,133.294,17.5392627716064,0.0,92.40150451660149,243.2347672882079
20260501_200755_img_0014,111.361,44.1151857376098,0.0,110.5017662048339,265.9779519424437
20260501_200755_img_0015,111.703,25.205373764038,0.0,90.7595157623291,227.6678895263671
20260501_200755_img_0016,111.454,25.3186225891113,0.0,93.4338569641113,230.2064795532226
20260501_200755_img_0017,111.732,17.091631889343198,1.0,98.6530780792236,227.4767099685668
20260501_200755_img_0018,110.208,17.5048112869262,0.0,111.2062931060791,238.9191043930053
20260501_200755_img_0019,111.861,22.2063064575195,0.0,91.4585590362548,225.5258654937743
20260501_200755_img_0020,112.511,20.6490755081176,0.0,97.3844528198242,230.5445283279418
20260501_200755_img_0021,112.074,17.7133083343505,0.0,97.3060131072998,227.0933214416503
20260501_200755_img_0022,112.983,21.3534832000732,0.0,95.0801372528076,229.4166204528808
20260501_200755_img_0023,112.443,19.456148147583,0.0,94.5386886596679,226.4378368072509
20260501_200755_img_0024,112.559,25.3311395645141,0.0,98.2415676116943,236.1317071762084
20260501_200755_img_0025,112.54,20.6134319305419,0.0,93.7492847442627,226.9027166748046
20260501_200755_img_0026,112.262,20.495295524597097,0.0,96.4393615722656,229.19665709686268
20260501_200755_img_0027,115.221,37.7689599990844,1.008,106.926679611206,259.9166396102904
20260501_200755_img_0028,211.596,33.1867933273315,0.0,133.7578296661377,378.5406229934692
20260501_200755_img_0029,173.995,32.9498052597045,0.0,98.4964370727539,305.4412423324584
20260501_200755_img_0030,193.796,34.645676612854,0.0,105.9374809265136,334.3791575393676
20260501_200755_img_0031,194.577,59.4755411148071,0.0,106.7736148834228,360.82615599822986
20260501_200755_img_0032,194.714,58.1034421920776,0.957,95.1323509216308,347.94979311370844
20260501_200755_img_0033,194.88,50.1247644424438,0.0,104.6352386474609,349.64000308990467
20260501_200755_img_0034,188.416,41.349172592163,0.0,109.2944145202636,339.0595871124266
20260501_200755_img_0035,191.588,47.0523834228515,0.0,103.8401126861572,342.4804961090087
20260501_200755_img_0036,190.988,40.3977632522583,0.0,111.0372543334961,342.4230175857544
20260501_200755_img_0037,195.102,41.6020154953002,0.0,92.0920372009277,328.7960526962279
20260501_200755_img_0038,195.03,49.8338937759399,1.446,100.0509262084961,344.914819984436
