image_id,preprocess_ms,network_delay_ms,queue_wait_ms,inference_latency_ms,total_latency_ms
20260501_192755_img_0001,376.383,77.5059461593627,0.0,300.2421855926513,754.131131752014
20260501_192755_img_0002,143.319,43.957233428955,63.736,102.4641990661621,289.7404324951171
20260501_192755_img_0003,138.678,38.0651950836181,2.007,106.7647933959961,283.5079884796142
20260501_192755_img_0004,132.682,28.0611515045166,0.0,102.0781993865966,262.8213508911132
20260501_192755_img_0005,137.789,43.3763265609741,0.0,120.2123165130615,301.3776430740356
20260501_192755_img_0006,140.464,32.5950384140014,0.0,94.1436290740966,267.202667488098
20260501_192755_img_0007,141.966,31.6441059112548,1.13,94.1305160522461,267.74062196350087
20260501_192755_img_0008,142.073,24.3549346923828,0.0,95.39222717285149,261.8201618652343
20260501_192755_img_0009,140.703,35.3507995605468,0.0,116.8525218963623,292.9063214569091
20260501_192755_img_0010,136.662,29.343247413635197,0.0,112.3008728027343,278.30612021636955
20260501_192755_img_0011,139.304,25.8929729461669,0.0,108.9797019958496,274.17667494201646
20260501_192755_img_0012,131.624,28.195381164550703,0.0,96.7624187469482,256.58179991149893
20260501_192755_img_0013,133.748,22.237181663513102,0.0,99.5676517486572,255.5528334121703
20260501_192755_img_0014,107.75,33.5409641265869,0.99,97.3639488220214,238.65491294860828
20260501_192755_img_0015,110.873,40.2185916900634,1.017,87.7888202667236,238.880411956787
20260501_192755_img_0016,111.825,40.441632270812896,6.748,100.3496646881103,252.61629695892321
20260501_192755_img_0017,88.72,25.673508644104,0.0,89.2658233642578,203.6593320083618
20260501_192755_img_0018,108.579,17.7887678146362,1.014,106.1904430389404,232.5582108535766
20260501_192755_img_0019,111.485,27.5115966796875,0.0,89.9133682250976,228.9099649047851
20260501_192755_img_0020,111.791,47.0211505889892,2.012,102.2732257843017,261.0853763732909
20260501_192755_img_0021,110.496,21.4114189147949,0.0,88.2728099822998,220.1802288970947
20260501_192755_img_0022,112.006,23.640990257263102,1.0,96.062421798706,231.7094120559691
20260501_192755_img_0023,111.677,19.7141170501709,0.0,184.5896244049072,315.9807414550781
20260501_192755_img_0024,111.437,26.1517763137817,25.727,96.2324142456054,233.8211905593871
20260501_192755_img_0025,111.89,25.3996849060058,0.0,90.83199501037589,228.1216799163817
20260501_192755_img_0026,111.406,17.758846282958903,1.009,91.6006565093994,220.7655027923583
20260501_192755_img_0027,113.837,43.323278427124,0.0,116.2676811218261,273.4279595489501
20260501_192755_img_0028,209.406,56.328296661376896,0.0,262.8405094146728,528.5748060760498
20260501_192755_img_0029,191.443,38.1622314453125,0.0,135.1149082183838,364.7201396636963
20260501_192755_img_0030,193.393,47.7248430252075,1.532,105.6609153747558,346.7787583999633
20260501_192755_img_0031,105.645,55.3013086318969,0.0,111.1946105957031,272.14091922759997
20260501_192755_img_0032,126.452,31.350851058959897,0.0,116.3182258605957,274.1210769195556
20260501_192755_img_0033,121.562,26.8030166625976,0.0,106.3344478607177,254.69946452331533
20260501_192755_img_0034,114.878,28.1317234039306,0.0,127.46286392211911,270.47258732604973
20260501_192755_img_0035,120.383,27.4686813354492,0.0,109.4403266906738,257.29200802612297
20260501_192755_img_0036,120.209,31.079769134521403,0.0,102.3688316345214,253.6576007690428
20260501_192755_img_0037,124.379,34.8203182220459,1.018,105.3297519683837,264.5290701904296
20260501_192755_img_0038,122.929,36.2271070480346,0.0,104.7861576080322,263.94226465606675
20260501_192755_img_0039,122.09,30.346155166625902,0.0,97.59402275085439,250.0301779174803
20260501_192755_img_0040,119.889,37.905335426330495,0.996,103.5041809082031,261.2985163345336
20260501_192755_img_0041,119.212,38.2155179977417,0.0,115.73219299316399,273.1597109909057
20260501_192755_img_0042,113.995,23.219347000122,0.965,101.5269756317138,238.7413226318358
20260501_192755_img_0043,91.645,17.0881748199462,0.0,108.10518264770499,216.83835746765118
20260501_192755_img_0044,91.51,23.7762928009033,0.0,101.7615795135498,217.04787231445312
20260501_192755_img_0045,91.914,23.3904123306274,0.0,113.8162612915039,229.12067362213128
20260501_192755_img_0046,91.434,20.5589532852172,1.0,101.8595695495605,213.8525228347777
20260501_192755_img_0047,91.657,25.7043838500976,0.0,102.3092269897461,219.67061083984368
20260501_192755_img_0048,90.23,16.9595479965209,0.0,90.66414833068839,197.8536963272093
20260501_192755_img_0049,92.124,23.5440731048584,0.968,89.4696712493896,205.137744354248
20260501_192755_img_0050,92.824,25.056242942809998,0.997,98.5758304595947,216.45607340240468
20260501_192755_img_0051,65.503,23.6811637878417,0.0,104.33030128479,193.5144650726317
20260501_192755_img_0052,93.192,18.865704536437903,0.0,95.5140590667724,207.5717636032103
20260501_192755_img_0053,93.048,21.968007087707498,0.0,114.61830139160149,229.634308479309
20260501_192755_img_0054,100.783,24.3860483169555,0.978,121.5579509735107,246.7269992904662
20260501_192755_img_0055,93.707,27.592420578002898,0.0,134.2976093292236,255.5970299072265
20260501_192755_img_0056,97.236,23.829579353332498,0.0,128.2174587249755,249.28303807830798
20260501_192755_img_0057,95.29,29.1218757629394,0.0,136.5365982055664,260.9484739685058
20260501_192755_img_0058,194.129,31.946778297424302,0.0,144.6421146392822,370.71789293670645
20260501_192755_img_0059,192.847,32.5666666030883,0.0,116.6279315948486,342.0415981979369
20260501_192755_img_0060,201.286,45.4038381576538,0.0,137.5799179077148,384.2697560653686
20260501_192755_img_0061,195.373,33.0250263214111,1.006,115.8015727996826,344.1995991210937
20260501_192755_img_0062,194.535,42.081594467163,1.205,124.0296363830566,360.6462308502196
20260501_192755_img_0063,194.504,34.8521471023559,0.0,101.581335067749,330.9374821701049
20260501_192755_img_0064,188.797,38.7113094329834,0.0,99.7943878173828,327.30269725036624
20260501_192755_img_0065,127.573,37.0359420776367,0.0,183.0990314483642,347.7079735260009
20260501_192755_img_0066,192.799,33.7867736816406,1.004,108.9148521423339,335.5006258239745
20260501_192755_img_0067,195.982,40.6602621078491,0.944,102.30875015258779,338.95101226043687
20260501_192755_img_0068,193.256,38.4804010391235,2.014,95.7229137420654,327.45931478118894
20260501_192755_img_0069,194.179,55.0707578659057,6.557,108.1588268280029,357.4085846939086
20260501_192755_img_0070,195.156,40.4951572418212,0.953,103.2724380493164,338.92359529113764
20260501_192755_img_0071,198.568,40.1246547698974,0.0,109.2867851257324,347.9794398956298
20260501_192755_img_0072,185.736,29.0820598602294,0.0,105.9505939483642,320.7686538085936
20260501_192755_img_0073,195.679,40.443897247314396,0.0,104.15315628051749,340.2760535278319
20260501_192755_img_0074,198.667,28.5780429840087,0.0,102.6890277862548,329.9340707702635
20260501_192755_img_0075,194.235,48.9448308944702,0.944,111.194372177124,354.3742030715942
20260501_192755_img_0076,197.869,45.7509756088256,2.015,119.9965476989746,363.6165233078002
20260501_192755_img_0077,197.052,35.2728366851806,0.0,107.6374053955078,339.9622420806884
20260501_192755_img_0078,193.686,39.5317077636718,0.0,107.8624725341796,341.08018029785137
20260501_192755_img_0079,194.169,35.1854562759399,0.0,106.7922115325927,336.1466678085326
20260501_192755_img_0080,190.79,35.171627998352,0.0,106.541633605957,332.503261604309
20260501_192755_img_0081,200.128,38.441658020019496,3.521,151.1859893798828,389.7556473999023
20260501_192755_img_0082,191.627,42.2577857971191,0.0,103.6069393157959,337.491725112915
20260501_192755_img_0083,192.866,45.5999374389648,0.0,112.2236251831054,350.6895626220702
20260501_192755_img_0084,194.399,63.1282329559326,0.0,103.3477783203125,360.8750112762451
20260501_192755_img_0085,113.106,27.9257297515869,0.0,105.0212383270263,246.0529680786132
20260501_192755_img_0086,116.863,42.3153638839721,0.0,116.0080432891845,275.18640717315657
20260501_192755_img_0087,120.914,42.2765016555786,0.0,105.9136390686035,269.1041407241821
20260501_192755_img_0088,119.524,39.9361848831176,2.018,109.9038124084472,269.36399729156483
20260501_192755_img_0089,62.785,24.9936580657959,0.0,90.5501842498779,178.3288423156738
20260501_192755_img_0090,115.054,29.012799263000403,0.0,109.9898815155029,254.0566807785033
20260501_192755_img_0091,119.027,30.1982164382934,0.0,106.0507297515869,255.2759461898803
20260501_192755_img_0092,95.096,19.8789834976196,0.0,103.8708686828613,218.8458521804809
20260501_192755_img_0093,94.29,24.444699287414497,0.0,94.4480895996093,213.1827888870238
20260501_192755_img_0094,93.328,22.314667701721103,0.0,90.5148983001709,206.157566001892
20260501_192755_img_0095,94.219,22.1242904663085,0.0,93.1417942047119,209.4850846710204
20260501_192755_img_0096,94.704,24.5753526687622,0.0,94.4700241088867,213.74937677764888
20260501_192755_img_0097,94.265,22.9535102844238,0.0,104.3276786804199,221.54618896484368
20260501_192755_img_0098,115.373,28.286933898925703,0.956,94.3686962127685,238.0286301116942
20260501_192755_img_0099,119.983,27.0441770553588,0.0,104.35128211975089,251.3784591751097
20260501_192755_img_0100,116.948,20.0231075286865,0.0,126.07383728027341,263.0449448089599
20260501_192755_img_0101,116.781,25.372505187988203,2.006,119.9302673339843,262.0837725219725
20260501_192755_img_0102,117.518,22.9157209396362,1.154,101.9315719604492,242.36529290008542
20260501_192755_img_0103,113.355,26.1865854263305,0.0,93.9083099365234,233.4498953628539
20260501_192755_img_0104,115.032,31.139850616455,0.0,99.3678569793701,245.53970759582512
20260501_192755_img_0105,113.089,21.5649604797363,0.0,98.8607406616211,233.5147011413574
20260501_192755_img_0106,110.6,16.4240598678588,0.0,96.4479446411132,223.472004508972
20260501_192755_img_0107,110.642,18.193244934082,0.0,95.4935550689697,224.3288000030517
20260501_192755_img_0108,76.489,23.2247114181518,0.0,117.0225143432617,216.73622576141352
20260501_192755_img_0109,90.359,19.046664237976,1.001,110.3301048278808,219.7357690658568
20260501_192755_img_0110,110.551,18.835425376892,1.194,95.1597690582275,224.5461944351195
20260501_192755_img_0111,118.448,37.219762802124,0.0,120.6762790679931,276.3440418701171
20260501_192755_img_0112,209.665,44.2752838134765,0.0,136.8098258972168,390.7501097106933
20260501_192755_img_0113,207.648,47.2826957702636,2.008,176.7139434814453,431.6446392517089
20260501_192755_img_0114,197.124,44.3842411041259,2.015,112.0140552520752,353.5222963562011
20260501_192755_img_0115,209.381,42.5138473510742,2.013,106.4393520355224,358.3341993865966
20260501_192755_img_0116,213.205,50.4815578460693,1.024,114.3956184387207,378.08217628479
20260501_192755_img_0117,209.931,49.6573448181152,0.0,127.11191177368161,386.7002565917968
20260501_192755_img_0118,204.923,41.6585206985473,0.827,99.0142822265625,345.5958029251098
20260501_192755_img_0119,98.576,36.3482236862182,1.027,96.2872505187988,231.211474205017
20260501_192755_img_0120,97.082,28.5159349441528,0.0,104.54964637756339,230.1475813217162
20260501_192755_img_0121,98.594,28.8774967193603,0.0,101.9957065582275,229.4672032775878
20260501_192755_img_0122,98.497,32.8891277313232,1.014,98.0465412139892,229.4326689453124
20260501_192755_img_0123,46.196,29.8776626586914,0.0,102.1661758422851,178.2398385009765
20260501_192755_img_0124,94.921,23.5376358032226,0.0,113.6376857757568,232.09632157897937
20260501_192755_img_0125,95.982,32.8551530838012,0.0,111.7041110992431,240.5412641830443
20260501_192755_img_0126,96.003,25.9524583816528,0.0,105.6554317474365,227.61089012908928
20260501_192755_img_0127,96.927,27.359127998351997,0.0,120.8539009094238,245.1400289077758
20260501_192755_img_0128,98.814,32.0491790771484,0.392,111.2821102142334,242.1452892913818
20260501_192755_img_0129,102.016,27.3407697677612,1.209,96.8356132507324,226.19238301849362
20260501_192755_img_0130,117.916,37.7041101455688,0.0,106.0903072357177,261.7104173812865
20260501_192755_img_0131,117.45,35.9541177749633,0.0,97.1574783325195,250.56159610748279
20260501_192755_img_0132,111.822,20.6397771835327,0.0,158.6091518402099,291.0709290237426
20260501_192755_img_0133,115.536,30.2902460098266,1.998,112.6561164855957,258.4823624954223
20260501_192755_img_0134,114.002,22.8184461593627,0.0,106.0585975646972,242.8790437240599
20260501_192755_img_0135,123.56,64.9862289428711,0.0,103.6739349365234,292.2201638793945
20260501_192755_img_0136,121.69,31.1405658721923,2.198,111.8078231811523,264.6383890533446
20260501_192755_img_0137,123.557,34.574508666992095,1.057,107.966661453247,266.0981701202391
20260501_192755_img_0138,126.761,40.3485298156738,0.0,104.1145324707031,271.2240622863769
20260501_192755_img_0139,127.022,36.4391803741455,0.0,103.1966209411621,266.6578013153076
20260501_192755_img_0140,128.18,35.5799198150634,0.994,98.2093811035156,261.969300918579
20260501_192755_img_0141,116.357,39.626121520995994,0.0,115.3671741485595,271.3502956695555
20260501_192755_img_0142,113.878,31.0041904449462,2.007,101.9449234008789,246.82711384582512
20260501_192755_img_0143,113.343,33.7468385696411,0.0,229.5968532562255,376.6866918258666
20260501_192755_img_0144,124.379,36.8474721908569,28.944,108.92915725707999,270.1556294479369
20260501_192755_img_0145,121.033,28.0638933181762,0.0,112.1928691864013,261.2897625045775
20260501_192755_img_0146,120.645,37.312388420104895,0.99,110.0485324859619,268.00592090606676
20260501_192755_img_0147,120.442,27.0909070968627,0.0,120.83292007446279,268.36582717132546
20260501_192755_img_0148,119.915,25.852560997009203,0.0,102.58150100707999,248.3490620040892
20260501_192755_img_0149,121.46,41.5722131729126,0.0,115.4210567474365,278.4532699203491
20260501_192755_img_0150,121.956,42.9552793502807,0.957,105.7813167572021,270.6925961074828
20260501_192755_img_0151,124.369,30.9005975723266,0.0,118.2270050048828,273.4966025772094
20260501_192755_img_0152,118.299,33.620953559875396,1.01,94.1905975341796,246.110551094055
20260501_192755_img_0153,118.061,40.6210422515869,0.995,104.71749305725089,263.3995353088378
20260501_192755_img_0154,119.284,37.3704433441162,0.0,100.0843048095703,256.7387481536865
20260501_192755_img_0155,121.561,44.7698831558227,0.0,106.2066555023193,272.537538658142
20260501_192755_img_0156,124.846,48.3182668685913,0.0,90.7776355743408,263.94190244293213
20260501_192755_img_0157,94.787,36.1839532852172,0.961,91.1562442779541,222.1271975631713
20260501_192755_img_0158,95.846,27.8922319412231,0.97,92.6458835601806,216.3841155014037
