image_id,preprocess_ms,network_delay_ms,queue_wait_ms,inference_latency_ms,total_latency_ms
20260504_201727_img_0001,403.783,1570.9365606307983,0.0,3017.1446800231934,4991.864240653992
20260504_201727_img_0002,147.421,780.1374197006226,198.548,22.8595733642578,950.4179930648804
20260504_201727_img_0003,142.725,585.1911306381226,0.0,17.543077468872,745.4592081069945
20260504_201727_img_0004,134.96,410.9526872634887,0.507,21.4872360229492,567.3999232864379
20260504_201727_img_0005,142.929,467.924952507019,0.0,25.6469249725341,636.5008774795531
20260504_201727_img_0006,141.748,592.7562713623047,2.013,23.7767696380615,758.2810410003663
20260504_201727_img_0007,144.455,606.0670614242554,0.503,29.6058654785156,780.127926902771
20260504_201727_img_0008,143.794,844.902753829956,0.0,49.429178237914996,1038.1259320678712
20260504_201727_img_0009,144.747,680.662989616394,0.0,45.150041580200096,870.5600311965941
20260504_201727_img_0010,141.844,511.2144947052002,0.0,56.5042495727539,709.5627442779542
20260504_201727_img_0011,140.369,589.2113447189331,0.0,44.9650287628173,774.5453734817504
20260504_201727_img_0012,133.824,512.4866962432861,0.618,51.6982078552246,698.0089040985108
20260504_201727_img_0013,135.279,311.1647367477417,0.0,44.5559024810791,490.9996392288208
20260504_201727_img_0014,111.586,496.0951805114746,0.0,44.5911884307861,652.2723689422608
20260504_201727_img_0015,111.458,386.0175609588623,0.0,44.7099208831787,542.185481842041
20260504_201727_img_0016,111.322,452.3638486862182,0.0,45.6049442291259,609.2907929153441
20260504_201727_img_0017,110.926,489.0005588531494,0.0,43.842077255249,643.7686361083985
20260504_201727_img_0018,110.669,399.2491960525512,0.0,34.8901748657226,544.8083709182738
20260504_201727_img_0019,111.601,401.150107383728,0.0,44.032812118530195,556.7839195022582
20260504_201727_img_0020,112.678,418.9580678939819,0.0,42.4251556396484,574.0612235336303
20260504_201727_img_0021,112.329,388.8309001922607,0.0,48.0015277862548,549.1614279785155
20260504_201727_img_0022,112.956,578.0196189880371,0.0,46.7331409454345,737.7087599334716
20260504_201727_img_0023,111.827,448.3888149261474,0.0,34.9543094635009,595.1701243896483
20260504_201727_img_0024,113.288,737.8323078155518,0.0,47.4705696105957,898.5908774261475
20260504_201727_img_0025,112.23,474.2019176483154,0.0,45.9473133087158,632.3792309570312
20260504_201727_img_0026,111.659,483.5189580917358,0.0,46.9834804534912,642.1614385452269
20260504_201727_img_0027,115.464,528.9437770843506,0.0,34.2068672180175,678.6146443023681
